danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.857,0.7,2,-14.506,0,0.0358,0.00387,0.0164,0.411,0.973,120.529,audio_features,1ibRqifchaAfeNdQGpbRVW,spotify:track:1ibRqifchaAfeNdQGpbRVW,https://api.spotify.com/v1/tracks/1ibRqifchaAfeNdQGpbRVW,https://api.spotify.com/v1/audio-analysis/1ibRqifchaAfeNdQGpbRVW,295107,4
0.763,0.819,10,-4.78,1,0.036,0.0641,0.123,0.235,0.911,129.288,audio_features,22ff60cZy4APp7bzESHLR8,spotify:track:22ff60cZy4APp7bzESHLR8,https://api.spotify.com/v1/tracks/22ff60cZy4APp7bzESHLR8,https://api.spotify.com/v1/audio-analysis/22ff60cZy4APp7bzESHLR8,191533,4
0.629,0.851,5,-11.182,0,0.0294,0.0309,0.303,0.0947,0.961,130.7,audio_features,0RnCUYXa7jhgTXtiMXF2PQ,spotify:track:0RnCUYXa7jhgTXtiMXF2PQ,https://api.spotify.com/v1/tracks/0RnCUYXa7jhgTXtiMXF2PQ,https://api.spotify.com/v1/audio-analysis/0RnCUYXa7jhgTXtiMXF2PQ,400116,4
0.704,0.868,2,-5.808,1,0.0315,0.0834,0.0,0.206,0.808,131.468,audio_features,3XIEWK1V9n25PS9Vb6axj5,spotify:track:3XIEWK1V9n25PS9Vb6axj5,https://api.spotify.com/v1/tracks/3XIEWK1V9n25PS9Vb6axj5,https://api.spotify.com/v1/audio-analysis/3XIEWK1V9n25PS9Vb6axj5,188133,4
0.694,0.719,6,-12.734,0,0.048,0.47,0.00121,0.44,0.972,126.212,audio_features,67hbP9PFQZrb4XZc3TzB0s,spotify:track:67hbP9PFQZrb4XZc3TzB0s,https://api.spotify.com/v1/tracks/67hbP9PFQZrb4XZc3TzB0s,https://api.spotify.com/v1/audio-analysis/67hbP9PFQZrb4XZc3TzB0s,220733,4
0.806,0.706,0,-6.044,1,0.0909,0.028,0.0,0.07,0.608,112.985,audio_features,1tJtx09XQnxaynZLOaTNfZ,spotify:track:1tJtx09XQnxaynZLOaTNfZ,https://api.spotify.com/v1/tracks/1tJtx09XQnxaynZLOaTNfZ,https://api.spotify.com/v1/audio-analysis/1tJtx09XQnxaynZLOaTNfZ,312355,4
0.7,0.815,7,-9.711,0,0.044,0.00115,0.00124,0.0901,0.837,113.245,audio_features,5MuNxNox3zTanAFIO5KcTl,spotify:track:5MuNxNox3zTanAFIO5KcTl,https://api.spotify.com/v1/tracks/5MuNxNox3zTanAFIO5KcTl,https://api.spotify.com/v1/audio-analysis/5MuNxNox3zTanAFIO5KcTl,375400,4
0.723,0.969,6,-4.516,1,0.142,0.0643,0.0,0.115,0.728,126.653,audio_features,54OR1VDpfkBuOY5zZjhZAY,spotify:track:54OR1VDpfkBuOY5zZjhZAY,https://api.spotify.com/v1/tracks/54OR1VDpfkBuOY5zZjhZAY,https://api.spotify.com/v1/audio-analysis/54OR1VDpfkBuOY5zZjhZAY,286800,4
0.892,0.433,0,-13.806,0,0.0699,0.0277,0.000892,0.0308,0.924,128.029,audio_features,4rS4K30qVDExdjeU4feF4c,spotify:track:4rS4K30qVDExdjeU4feF4c,https://api.spotify.com/v1/tracks/4rS4K30qVDExdjeU4feF4c,https://api.spotify.com/v1/audio-analysis/4rS4K30qVDExdjeU4feF4c,344547,4
0.849,0.657,11,-7.509,1,0.205,0.0463,2.93e-05,0.117,0.864,112.682,audio_features,34jtsFqKNRSJFa0r6ZRqQh,spotify:track:34jtsFqKNRSJFa0r6ZRqQh,https://api.spotify.com/v1/tracks/34jtsFqKNRSJFa0r6ZRqQh,https://api.spotify.com/v1/audio-analysis/34jtsFqKNRSJFa0r6ZRqQh,252653,4
0.689,0.805,2,-11.199,1,0.0429,0.0019,8.23e-05,0.0683,0.914,140.791,audio_features,6120uJUyg6QDzaAJUosTx5,spotify:track:6120uJUyg6QDzaAJUosTx5,https://api.spotify.com/v1/tracks/6120uJUyg6QDzaAJUosTx5,https://api.spotify.com/v1/audio-analysis/6120uJUyg6QDzaAJUosTx5,250520,4
0.802,0.599,5,-11.259,1,0.0537,0.0585,0.00602,0.0804,0.886,114.651,audio_features,26FOglnpqOEWUyspcbNYq6,spotify:track:26FOglnpqOEWUyspcbNYq6,https://api.spotify.com/v1/tracks/26FOglnpqOEWUyspcbNYq6,https://api.spotify.com/v1/audio-analysis/26FOglnpqOEWUyspcbNYq6,228533,4
0.859,0.782,10,-8.344,1,0.0369,0.154,0.0297,0.0693,0.931,119.518,audio_features,3EG65y2LtxWjfydabHdItb,spotify:track:3EG65y2LtxWjfydabHdItb,https://api.spotify.com/v1/tracks/3EG65y2LtxWjfydabHdItb,https://api.spotify.com/v1/audio-analysis/3EG65y2LtxWjfydabHdItb,247133,4
0.8,0.878,1,-7.109,1,0.0434,0.189,0.000104,0.14,0.816,104.282,audio_features,2NVpYQqdraEcQwqT7GhUkh,spotify:track:2NVpYQqdraEcQwqT7GhUkh,https://api.spotify.com/v1/tracks/2NVpYQqdraEcQwqT7GhUkh,https://api.spotify.com/v1/audio-analysis/2NVpYQqdraEcQwqT7GhUkh,280853,4
0.653,0.652,7,-9.304,0,0.0427,0.13,1.58e-05,0.202,0.846,115.388,audio_features,3MFa9idQuY4iJLWsZl3tIQ,spotify:track:3MFa9idQuY4iJLWsZl3tIQ,https://api.spotify.com/v1/tracks/3MFa9idQuY4iJLWsZl3tIQ,https://api.spotify.com/v1/audio-analysis/3MFa9idQuY4iJLWsZl3tIQ,248360,4
0.764,0.57,0,-11.361,1,0.0348,0.45,0.362,0.0812,0.972,115.376,audio_features,6UjlpJhUqOQqv0hrb38IDI,spotify:track:6UjlpJhUqOQqv0hrb38IDI,https://api.spotify.com/v1/tracks/6UjlpJhUqOQqv0hrb38IDI,https://api.spotify.com/v1/audio-analysis/6UjlpJhUqOQqv0hrb38IDI,219933,4
0.685,0.584,5,-10.616,0,0.0276,0.288,0.00918,0.124,0.939,134.546,audio_features,5vmRQ3zELMLUQPo2FLQ76x,spotify:track:5vmRQ3zELMLUQPo2FLQ76x,https://api.spotify.com/v1/tracks/5vmRQ3zELMLUQPo2FLQ76x,https://api.spotify.com/v1/audio-analysis/5vmRQ3zELMLUQPo2FLQ76x,302413,4
0.846,0.826,10,-7.909,0,0.098,0.0867,0.0,0.12,0.813,134.454,audio_features,1kIu9zpYtWjgrLlsactlna,spotify:track:1kIu9zpYtWjgrLlsactlna,https://api.spotify.com/v1/tracks/1kIu9zpYtWjgrLlsactlna,https://api.spotify.com/v1/audio-analysis/1kIu9zpYtWjgrLlsactlna,262560,4
0.765,0.927,5,-5.715,0,0.0399,0.0156,5.97e-06,0.0391,0.927,113.326,audio_features,3Hya20ZNnlLzGLCpzJR6bv,spotify:track:3Hya20ZNnlLzGLCpzJR6bv,https://api.spotify.com/v1/tracks/3Hya20ZNnlLzGLCpzJR6bv,https://api.spotify.com/v1/audio-analysis/3Hya20ZNnlLzGLCpzJR6bv,241920,4
0.764,0.816,5,-8.017,1,0.109,0.0378,0.0164,0.0775,0.85,128.541,audio_features,0LqPXq2pKXnydc96PvTK3v,spotify:track:0LqPXq2pKXnydc96PvTK3v,https://api.spotify.com/v1/tracks/0LqPXq2pKXnydc96PvTK3v,https://api.spotify.com/v1/audio-analysis/0LqPXq2pKXnydc96PvTK3v,507000,4
0.779,0.653,7,-10.827,1,0.0618,0.345,2.44e-06,0.475,0.968,122.569,audio_features,59BkBWQitTPgS1inzGfyI5,spotify:track:59BkBWQitTPgS1inzGfyI5,https://api.spotify.com/v1/tracks/59BkBWQitTPgS1inzGfyI5,https://api.spotify.com/v1/audio-analysis/59BkBWQitTPgS1inzGfyI5,286581,4
0.571,0.654,2,-11.034,0,0.0501,0.551,0.0,0.0599,0.947,117.955,audio_features,3GGcwG519BTMdvMeFy7meT,spotify:track:3GGcwG519BTMdvMeFy7meT,https://api.spotify.com/v1/tracks/3GGcwG519BTMdvMeFy7meT,https://api.spotify.com/v1/audio-analysis/3GGcwG519BTMdvMeFy7meT,235267,4
0.702,0.803,8,-9.129,0,0.0418,0.185,0.0,0.562,0.882,108.499,audio_features,4pHjt1Hs1ghsey8dHnViYX,spotify:track:4pHjt1Hs1ghsey8dHnViYX,https://api.spotify.com/v1/tracks/4pHjt1Hs1ghsey8dHnViYX,https://api.spotify.com/v1/audio-analysis/4pHjt1Hs1ghsey8dHnViYX,208000,4
0.462,0.884,0,-8.722,1,0.0984,0.0852,0.0484,0.798,0.551,106.395,audio_features,1jR4bgFyL3ut5ExAKDDNEZ,spotify:track:1jR4bgFyL3ut5ExAKDDNEZ,https://api.spotify.com/v1/tracks/1jR4bgFyL3ut5ExAKDDNEZ,https://api.spotify.com/v1/audio-analysis/1jR4bgFyL3ut5ExAKDDNEZ,336467,4
0.677,0.703,9,-9.344,1,0.0344,0.143,6.96e-05,0.514,0.962,99.419,audio_features,5jWI1xNxABzDRFTnD2yp8L,spotify:track:5jWI1xNxABzDRFTnD2yp8L,https://api.spotify.com/v1/tracks/5jWI1xNxABzDRFTnD2yp8L,https://api.spotify.com/v1/audio-analysis/5jWI1xNxABzDRFTnD2yp8L,183693,4
0.635,0.584,6,-9.112,1,0.0296,0.118,0.0,0.29,0.711,127.626,audio_features,0cXFXgFns7sIMmTpqyGRmD,spotify:track:0cXFXgFns7sIMmTpqyGRmD,https://api.spotify.com/v1/tracks/0cXFXgFns7sIMmTpqyGRmD,https://api.spotify.com/v1/audio-analysis/0cXFXgFns7sIMmTpqyGRmD,208240,4
0.692,0.79,5,-14.065,1,0.0416,0.074,0.711,0.101,0.96,128.13,audio_features,7B7lf3sIze5VR2WuYttn18,spotify:track:7B7lf3sIze5VR2WuYttn18,https://api.spotify.com/v1/tracks/7B7lf3sIze5VR2WuYttn18,https://api.spotify.com/v1/audio-analysis/7B7lf3sIze5VR2WuYttn18,495187,4
0.77,0.858,10,-7.086,0,0.0492,0.0106,0.685,0.0298,0.76,109.883,audio_features,2H5nsVLjDwWsxfyajm0lVS,spotify:track:2H5nsVLjDwWsxfyajm0lVS,https://api.spotify.com/v1/tracks/2H5nsVLjDwWsxfyajm0lVS,https://api.spotify.com/v1/audio-analysis/2H5nsVLjDwWsxfyajm0lVS,234587,4
0.787,0.662,0,-11.447,1,0.0378,0.0148,0.0,0.328,0.868,119.734,audio_features,6UW4Uo5zRI5gJw5urNwiwN,spotify:track:6UW4Uo5zRI5gJw5urNwiwN,https://api.spotify.com/v1/tracks/6UW4Uo5zRI5gJw5urNwiwN,https://api.spotify.com/v1/audio-analysis/6UW4Uo5zRI5gJw5urNwiwN,225893,4
0.802,0.865,1,-6.768,0,0.0799,0.274,0.00704,0.0555,0.954,127.106,audio_features,2ffCT6Pe2LYriwN2Y5ObIg,spotify:track:2ffCT6Pe2LYriwN2Y5ObIg,https://api.spotify.com/v1/tracks/2ffCT6Pe2LYriwN2Y5ObIg,https://api.spotify.com/v1/audio-analysis/2ffCT6Pe2LYriwN2Y5ObIg,462000,4
0.837,0.695,7,-10.445,1,0.0566,0.0343,0.00241,0.0415,0.611,107.701,audio_features,6lN7g29oDwqBCptSrVtN0O,spotify:track:6lN7g29oDwqBCptSrVtN0O,https://api.spotify.com/v1/tracks/6lN7g29oDwqBCptSrVtN0O,https://api.spotify.com/v1/audio-analysis/6lN7g29oDwqBCptSrVtN0O,214093,4
0.904,0.67,5,-11.168,0,0.0501,0.313,0.000457,0.257,0.912,124.137,audio_features,5xRaPHjgYoxOZjpwsDsbnp,spotify:track:5xRaPHjgYoxOZjpwsDsbnp,https://api.spotify.com/v1/tracks/5xRaPHjgYoxOZjpwsDsbnp,https://api.spotify.com/v1/audio-analysis/5xRaPHjgYoxOZjpwsDsbnp,233867,4
0.764,0.733,11,-10.763,0,0.0538,0.0986,0.00104,0.171,0.887,116.185,audio_features,32YzjV133gteg9LMBGO2OA,spotify:track:32YzjV133gteg9LMBGO2OA,https://api.spotify.com/v1/tracks/32YzjV133gteg9LMBGO2OA,https://api.spotify.com/v1/audio-analysis/32YzjV133gteg9LMBGO2OA,252307,4
0.699,0.604,9,-13.404,0,0.0359,0.0185,0.073,0.0868,0.96,114.226,audio_features,7ooheiWgbyNtGOBTPbjNoq,spotify:track:7ooheiWgbyNtGOBTPbjNoq,https://api.spotify.com/v1/tracks/7ooheiWgbyNtGOBTPbjNoq,https://api.spotify.com/v1/audio-analysis/7ooheiWgbyNtGOBTPbjNoq,413587,4
0.716,0.758,0,-9.395,1,0.0271,0.0569,0.00515,0.353,0.857,120.774,audio_features,3Swc1delyFn1fwPDkInUhC,spotify:track:3Swc1delyFn1fwPDkInUhC,https://api.spotify.com/v1/tracks/3Swc1delyFn1fwPDkInUhC,https://api.spotify.com/v1/audio-analysis/3Swc1delyFn1fwPDkInUhC,256667,4
0.593,0.712,7,-12.946,1,0.0411,0.00947,0.218,0.061,0.45,131.412,audio_features,03AAIrcRJgzazS7R3eek5N,spotify:track:03AAIrcRJgzazS7R3eek5N,https://api.spotify.com/v1/tracks/03AAIrcRJgzazS7R3eek5N,https://api.spotify.com/v1/audio-analysis/03AAIrcRJgzazS7R3eek5N,368693,4
0.706,0.7,7,-10.251,0,0.0289,0.19,5.25e-06,0.0736,0.961,112.805,audio_features,6bIt8A7azEBA69eSSBM841,spotify:track:6bIt8A7azEBA69eSSBM841,https://api.spotify.com/v1/tracks/6bIt8A7azEBA69eSSBM841,https://api.spotify.com/v1/audio-analysis/6bIt8A7azEBA69eSSBM841,256773,4
0.697,0.658,7,-6.94,0,0.0319,0.00143,0.156,0.181,0.899,107.515,audio_features,2PkBUlyRJgmPIRFo0PTRCU,spotify:track:2PkBUlyRJgmPIRFo0PTRCU,https://api.spotify.com/v1/tracks/2PkBUlyRJgmPIRFo0PTRCU,https://api.spotify.com/v1/audio-analysis/2PkBUlyRJgmPIRFo0PTRCU,285107,4
0.644,0.619,5,-14.015,0,0.0376,0.0663,0.000494,0.107,0.679,119.616,audio_features,4L9sdN5l6PvW3EZyP6sY7j,spotify:track:4L9sdN5l6PvW3EZyP6sY7j,https://api.spotify.com/v1/tracks/4L9sdN5l6PvW3EZyP6sY7j,https://api.spotify.com/v1/audio-analysis/4L9sdN5l6PvW3EZyP6sY7j,207107,4
0.508,0.669,1,-10.34,1,0.0377,0.24,0.0154,0.0523,0.878,112.436,audio_features,4UqPeeSyRt59KZmC0aA2Ni,spotify:track:4UqPeeSyRt59KZmC0aA2Ni,https://api.spotify.com/v1/tracks/4UqPeeSyRt59KZmC0aA2Ni,https://api.spotify.com/v1/audio-analysis/4UqPeeSyRt59KZmC0aA2Ni,468640,4
0.848,0.868,1,-7.599,1,0.0858,0.142,0.013,0.134,0.871,108.623,audio_features,653Fi3bqMxQQQmjw72ur6G,spotify:track:653Fi3bqMxQQQmjw72ur6G,https://api.spotify.com/v1/tracks/653Fi3bqMxQQQmjw72ur6G,https://api.spotify.com/v1/audio-analysis/653Fi3bqMxQQQmjw72ur6G,281693,4
0.623,0.727,11,-5.57,0,0.0562,0.184,2.02e-05,0.309,0.4,125.975,audio_features,3kcKlOkQQEPVwxwljbGJ5p,spotify:track:3kcKlOkQQEPVwxwljbGJ5p,https://api.spotify.com/v1/tracks/3kcKlOkQQEPVwxwljbGJ5p,https://api.spotify.com/v1/audio-analysis/3kcKlOkQQEPVwxwljbGJ5p,165800,4
0.728,0.971,7,-4.732,1,0.0606,0.219,0.813,0.0852,0.141,128.037,audio_features,5czwOsSExLRO25zcnaJuRr,spotify:track:5czwOsSExLRO25zcnaJuRr,https://api.spotify.com/v1/tracks/5czwOsSExLRO25zcnaJuRr,https://api.spotify.com/v1/audio-analysis/5czwOsSExLRO25zcnaJuRr,156094,4
0.615,0.902,3,-4.316,1,0.0859,0.0176,3.91e-05,0.103,0.298,87.03,audio_features,1LIvdWNdKmHvU0FJvw2diN,spotify:track:1LIvdWNdKmHvU0FJvw2diN,https://api.spotify.com/v1/tracks/1LIvdWNdKmHvU0FJvw2diN,https://api.spotify.com/v1/audio-analysis/1LIvdWNdKmHvU0FJvw2diN,146712,4
0.387,0.906,11,-5.353,0,0.0781,0.0463,5.07e-05,0.398,0.334,143.039,audio_features,3nDEjp2MvXJuqtUsv8GuyQ,spotify:track:3nDEjp2MvXJuqtUsv8GuyQ,https://api.spotify.com/v1/tracks/3nDEjp2MvXJuqtUsv8GuyQ,https://api.spotify.com/v1/audio-analysis/3nDEjp2MvXJuqtUsv8GuyQ,201330,4
0.67,0.8,11,-6.498,0,0.0474,0.0171,0.0,0.0511,0.248,125.967,audio_features,2Olt8sKVNmJ7WBuGbPvUuy,spotify:track:2Olt8sKVNmJ7WBuGbPvUuy,https://api.spotify.com/v1/tracks/2Olt8sKVNmJ7WBuGbPvUuy,https://api.spotify.com/v1/audio-analysis/2Olt8sKVNmJ7WBuGbPvUuy,151071,4
0.706,0.778,10,-4.491,1,0.0606,0.198,1.06e-05,0.0778,0.376,125.893,audio_features,3ElGRG3DqSzzkh1b2wnbzf,spotify:track:3ElGRG3DqSzzkh1b2wnbzf,https://api.spotify.com/v1/tracks/3ElGRG3DqSzzkh1b2wnbzf,https://api.spotify.com/v1/audio-analysis/3ElGRG3DqSzzkh1b2wnbzf,149643,4
0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,audio_features,4zN21mbAuaD0WqtmaTZZeP,spotify:track:4zN21mbAuaD0WqtmaTZZeP,https://api.spotify.com/v1/tracks/4zN21mbAuaD0WqtmaTZZeP,https://api.spotify.com/v1/audio-analysis/4zN21mbAuaD0WqtmaTZZeP,186662,4
0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,audio_features,1c2vVx6knoiZHXbJJ9Mk8L,spotify:track:1c2vVx6knoiZHXbJJ9Mk8L,https://api.spotify.com/v1/tracks/1c2vVx6knoiZHXbJJ9Mk8L,https://api.spotify.com/v1/audio-analysis/1c2vVx6knoiZHXbJJ9Mk8L,161881,4
0.679,0.993,1,-2.156,1,0.0457,0.101,0.851,0.209,0.183,128.007,audio_features,1Aod7wV09RWXL230l5Yp52,spotify:track:1Aod7wV09RWXL230l5Yp52,https://api.spotify.com/v1/tracks/1Aod7wV09RWXL230l5Yp52,https://api.spotify.com/v1/audio-analysis/1Aod7wV09RWXL230l5Yp52,172617,4
0.3,0.889,9,-2.769,1,0.0936,0.00427,0.0,0.209,0.16,145.399,audio_features,68j909ukxFuw5Pwjwzx3X2,spotify:track:68j909ukxFuw5Pwjwzx3X2,https://api.spotify.com/v1/tracks/68j909ukxFuw5Pwjwzx3X2,https://api.spotify.com/v1/audio-analysis/68j909ukxFuw5Pwjwzx3X2,178813,4
0.544,0.643,1,-5.066,0,0.0465,0.00659,0.0,0.449,0.501,150.003,audio_features,5Lhg18lvipWzBpSL6PVBXW,spotify:track:5Lhg18lvipWzBpSL6PVBXW,https://api.spotify.com/v1/tracks/5Lhg18lvipWzBpSL6PVBXW,https://api.spotify.com/v1/audio-analysis/5Lhg18lvipWzBpSL6PVBXW,142000,4
0.553,0.793,6,-6.783,1,0.0799,0.00335,5.51e-05,0.199,0.139,143.221,audio_features,6DIwLrjFuDqzWV3HffqlKG,spotify:track:6DIwLrjFuDqzWV3HffqlKG,https://api.spotify.com/v1/tracks/6DIwLrjFuDqzWV3HffqlKG,https://api.spotify.com/v1/audio-analysis/6DIwLrjFuDqzWV3HffqlKG,155245,4
0.609,0.801,1,-8.483,0,0.0694,0.0246,0.00255,0.37,0.202,122.958,audio_features,4xbXuRfZ2ZLktw5QEdGYnX,spotify:track:4xbXuRfZ2ZLktw5QEdGYnX,https://api.spotify.com/v1/tracks/4xbXuRfZ2ZLktw5QEdGYnX,https://api.spotify.com/v1/audio-analysis/4xbXuRfZ2ZLktw5QEdGYnX,190217,4
0.746,0.896,6,-4.015,0,0.227,0.246,9.78e-06,0.124,0.133,125.939,audio_features,7brRnnzMQtAPybNOwbmRms,spotify:track:7brRnnzMQtAPybNOwbmRms,https://api.spotify.com/v1/tracks/7brRnnzMQtAPybNOwbmRms,https://api.spotify.com/v1/audio-analysis/7brRnnzMQtAPybNOwbmRms,205714,4
0.779,0.817,8,-4.675,0,0.0519,0.429,0.000361,0.254,0.671,122.075,audio_features,1txEi16dxuNGSU3VokEtOb,spotify:track:1txEi16dxuNGSU3VokEtOb,https://api.spotify.com/v1/tracks/1txEi16dxuNGSU3VokEtOb,https://api.spotify.com/v1/audio-analysis/1txEi16dxuNGSU3VokEtOb,155410,4
0.757,0.918,1,-4.342,1,0.0399,0.02,0.00113,0.259,0.374,128.042,audio_features,30Q9T9qXxut46p7vsot4Cb,spotify:track:30Q9T9qXxut46p7vsot4Cb,https://api.spotify.com/v1/tracks/30Q9T9qXxut46p7vsot4Cb,https://api.spotify.com/v1/audio-analysis/30Q9T9qXxut46p7vsot4Cb,146458,4
0.772,0.882,9,-3.897,0,0.214,0.0471,0.0,0.0742,0.523,126.181,audio_features,0skgJbXMM4sPRwSKXvO2id,spotify:track:0skgJbXMM4sPRwSKXvO2id,https://api.spotify.com/v1/tracks/0skgJbXMM4sPRwSKXvO2id,https://api.spotify.com/v1/audio-analysis/0skgJbXMM4sPRwSKXvO2id,147819,4
0.568,0.91,8,-5.172,1,0.0371,0.0017,0.0,0.528,0.691,149.913,audio_features,6WVHfpzYW3HooQaCC80opC,spotify:track:6WVHfpzYW3HooQaCC80opC,https://api.spotify.com/v1/tracks/6WVHfpzYW3HooQaCC80opC,https://api.spotify.com/v1/audio-analysis/6WVHfpzYW3HooQaCC80opC,159600,4
0.372,0.915,11,-4.577,1,0.085,0.064,0.00011,0.126,0.466,91.124,audio_features,1SlLP2AI4L2oh3VRJfHBpf,spotify:track:1SlLP2AI4L2oh3VRJfHBpf,https://api.spotify.com/v1/tracks/1SlLP2AI4L2oh3VRJfHBpf,https://api.spotify.com/v1/audio-analysis/1SlLP2AI4L2oh3VRJfHBpf,153222,3
0.661,0.889,10,-5.987,0,0.0538,0.00526,0.133,0.367,0.099,127.994,audio_features,4NG4Llkx8gdthZorvEQkri,spotify:track:4NG4Llkx8gdthZorvEQkri,https://api.spotify.com/v1/tracks/4NG4Llkx8gdthZorvEQkri,https://api.spotify.com/v1/audio-analysis/4NG4Llkx8gdthZorvEQkri,187214,4
0.844,0.789,5,-4.877,0,0.0901,0.0112,0.00262,0.0602,0.8,125.016,audio_features,295xtgZ3JSGn94tYWbM5QG,spotify:track:295xtgZ3JSGn94tYWbM5QG,https://api.spotify.com/v1/tracks/295xtgZ3JSGn94tYWbM5QG,https://api.spotify.com/v1/audio-analysis/295xtgZ3JSGn94tYWbM5QG,186240,4
0.86,0.853,0,-4.606,0,0.0603,0.0101,0.293,0.062,0.791,122.033,audio_features,1stcTlLCa16GvgKtzelN7U,spotify:track:1stcTlLCa16GvgKtzelN7U,https://api.spotify.com/v1/tracks/1stcTlLCa16GvgKtzelN7U,https://api.spotify.com/v1/audio-analysis/1stcTlLCa16GvgKtzelN7U,122137,4
0.727,0.921,11,-3.212,0,0.0462,0.126,0.0,0.0942,0.508,120.049,audio_features,7fyJO1frnsizz23gTKgbdt,spotify:track:7fyJO1frnsizz23gTKgbdt,https://api.spotify.com/v1/tracks/7fyJO1frnsizz23gTKgbdt,https://api.spotify.com/v1/audio-analysis/7fyJO1frnsizz23gTKgbdt,178500,4
0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,audio_features,1RF02Cf80mTaeNXG2P2boR,spotify:track:1RF02Cf80mTaeNXG2P2boR,https://api.spotify.com/v1/tracks/1RF02Cf80mTaeNXG2P2boR,https://api.spotify.com/v1/audio-analysis/1RF02Cf80mTaeNXG2P2boR,155253,4
0.821,0.823,8,-4.678,1,0.0451,0.197,0.00881,0.138,0.725,129.023,audio_features,7hePZKSVNV6kO0EjTJD3um,spotify:track:7hePZKSVNV6kO0EjTJD3um,https://api.spotify.com/v1/tracks/7hePZKSVNV6kO0EjTJD3um,https://api.spotify.com/v1/audio-analysis/7hePZKSVNV6kO0EjTJD3um,152093,4
0.737,0.863,6,-5.352,0,0.117,0.124,1.08e-05,0.23,0.732,132.036,audio_features,7AZHmKLqMIpjvt0nxReVlz,spotify:track:7AZHmKLqMIpjvt0nxReVlz,https://api.spotify.com/v1/tracks/7AZHmKLqMIpjvt0nxReVlz,https://api.spotify.com/v1/audio-analysis/7AZHmKLqMIpjvt0nxReVlz,146742,4
0.694,0.7,0,-5.53,0,0.0488,0.191,0.0,0.0719,0.261,127.965,audio_features,76A1RRDEyHKtmV3Vh6PeVN,spotify:track:76A1RRDEyHKtmV3Vh6PeVN,https://api.spotify.com/v1/tracks/76A1RRDEyHKtmV3Vh6PeVN,https://api.spotify.com/v1/audio-analysis/76A1RRDEyHKtmV3Vh6PeVN,167500,4
0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-06,0.167,0.422,121.985,audio_features,7fZBQnc0zXwVybgCIrQQil,spotify:track:7fZBQnc0zXwVybgCIrQQil,https://api.spotify.com/v1/tracks/7fZBQnc0zXwVybgCIrQQil,https://api.spotify.com/v1/audio-analysis/7fZBQnc0zXwVybgCIrQQil,151475,4
0.777,0.605,1,-6.785,0,0.0381,0.208,0.00199,0.361,0.892,120.948,audio_features,6cVNYlO75XZ3UZnglTF6WI,spotify:track:6cVNYlO75XZ3UZnglTF6WI,https://api.spotify.com/v1/tracks/6cVNYlO75XZ3UZnglTF6WI,https://api.spotify.com/v1/audio-analysis/6cVNYlO75XZ3UZnglTF6WI,132500,4
0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,audio_features,3nEHrvNNtgLv9rneTAYVr4,spotify:track:3nEHrvNNtgLv9rneTAYVr4,https://api.spotify.com/v1/tracks/3nEHrvNNtgLv9rneTAYVr4,https://api.spotify.com/v1/audio-analysis/3nEHrvNNtgLv9rneTAYVr4,214071,4
0.885,0.866,6,-4.505,0,0.15,0.00153,0.000959,0.0901,0.849,126.989,audio_features,23omipnKWnESchdmJ3qGDq,spotify:track:23omipnKWnESchdmJ3qGDq,https://api.spotify.com/v1/tracks/23omipnKWnESchdmJ3qGDq,https://api.spotify.com/v1/audio-analysis/23omipnKWnESchdmJ3qGDq,136300,4
0.714,0.841,10,-4.272,0,0.107,0.128,0.000526,0.114,0.208,131.946,audio_features,4bt67pD5FiKIV5kn8ej38d,spotify:track:4bt67pD5FiKIV5kn8ej38d,https://api.spotify.com/v1/tracks/4bt67pD5FiKIV5kn8ej38d,https://api.spotify.com/v1/audio-analysis/4bt67pD5FiKIV5kn8ej38d,151724,4
0.559,0.911,8,-4.098,1,0.0811,0.00909,0.000151,0.145,0.251,148.064,audio_features,4WAJO0Q4fJiXa7jUJGonvq,spotify:track:4WAJO0Q4fJiXa7jUJGonvq,https://api.spotify.com/v1/tracks/4WAJO0Q4fJiXa7jUJGonvq,https://api.spotify.com/v1/audio-analysis/4WAJO0Q4fJiXa7jUJGonvq,150814,4
0.585,0.866,11,-4.32,0,0.0477,0.00741,0.000947,0.496,0.143,150.014,audio_features,6k330QxFV5VXZSDj5wTUNR,spotify:track:6k330QxFV5VXZSDj5wTUNR,https://api.spotify.com/v1/tracks/6k330QxFV5VXZSDj5wTUNR,https://api.spotify.com/v1/audio-analysis/6k330QxFV5VXZSDj5wTUNR,140000,4
0.669,0.831,6,-7.566,0,0.364,0.211,0.0037,0.433,0.37,136.327,audio_features,5OtRUowagv3aSAcjekQmDm,spotify:track:5OtRUowagv3aSAcjekQmDm,https://api.spotify.com/v1/tracks/5OtRUowagv3aSAcjekQmDm,https://api.spotify.com/v1/audio-analysis/5OtRUowagv3aSAcjekQmDm,173785,4
